"スタイル","9","0","0.0","0.0"
"漫才","8","0","0.0","0.0"
"明","3","0","0.0","0.0"
"石田","3","0","0.0","0.0"
"屋敷","2","0","0.0","0.0"
"笑い","2","0","0.0","0.0"
"お化け","2","0","0.0","0.0"
"ハプニング","2","0","0.0","0.0"
"エレベーター","1","0","0.0","0.0"
"爆笑","1","0","0.0","0.0"
"ばば","1","0","0.0","0.0"
"バッテリー","1","0","0.0","0.0"
"遅刻","1","0","0.0","0.0"
"花火","1","0","0.0","0.0"
"天才","1","0","0.0","0.0"
"友情","1","0","0.0","0.0"
"製造","1","0","0.0","0.0"
"鳥肌","1","0","0.0","0.0"
"ネタ","1","0","0.0","0.0"
"最高","1","0","0.0","0.0"
"皆様","1","0","0.0","0.0"
"古典","1","0","0.0","0.0"
"膝小僧","1","0","0.0","0.0"
"老い","1","0","0.0","0.0"
"デート","1","0","0.0","0.0"
"女子","1","0","0.0","0.0"
"人","1","0","0.0","0.0"
"世の中","1","0","0.0","0.0"
